"Gene.Symbol","log2FoldChange","pvalue","padj"
"Parvg",2.89841785865847,3.18158356102716e-16,1.61511635289151e-14
"Timp1",5.09976125139897,3.28726572679974e-16,1.66415557208099e-14
"P2ry6",2.49359589155184,3.60079913613198e-16,1.81785798811996e-14
"Arhgap30",1.86014374387165,4.42727454058753e-16,2.2289624513958e-14
"D17H6S56E-5",4.63762141918047,5.3051593865871e-16,2.66362605256425e-14
"Csrp1",1.70335180885782,5.54980963509397e-16,2.7788473052659e-14
"Celsr1",-2.15232940190265,5.90231865413884e-16,2.94729950015663e-14
"Cd72",1.81566200882927,6.20152678490539e-16,3.08829293098305e-14
"Cntnap1",3.18400561821779,6.256870609176e-16,3.10740950633494e-14
"Aldob",-0.643216887383597,6.27810660559877e-16,3.10952923389738e-14
"Ifngr2",1.26410584633464,6.48406174603158e-16,3.20288182096428e-14
"Rgs1",3.95846570906697,6.69082307330363e-16,3.29612966777856e-14
