"Gene.Symbol","log2FoldChange","pvalue","padj"
"Acsl1",-0.437539974046555,3.10622910751353e-14,7.8932193711707e-12
"Parp9",0.38419986832589,3.20012843230443e-14,8.00672133762568e-12
"Col4a1",-0.355057482235684,3.50462125608749e-14,8.63570537693195e-12
"Lipg",-1.08535682336496,3.73175399390181e-14,9.0581365974366e-12
"Irgm2",0.965587932924848,3.9367321489951e-14,9.39737589294799e-12
"Gdf15",-1.11903176533838,3.98708071458778e-14,9.39737589294799e-12
"Hnf1a",-0.443826383251007,4.44829303608256e-14,1.03346556636872e-11
"Pdk4",-1.89873288214357,5.12161087592e-14,1.17313743204348e-11
"Tmem120a",-0.451602896574291,5.31651367241268e-14,1.20086752575621e-11
"Cpt1a",-0.26384425750108,5.80444797890112e-14,1.29311969151875e-11
"Siah2",-0.523791949932312,6.42766411193069e-14,1.41260947908552e-11
"Meg3",-2.21222528339304,7.08669447796663e-14,1.53667883060228e-11
"Rnd1",0.533287763995911,7.99843783912152e-14,1.71156045496886e-11
"Mx1",1.41742714536535,9.26519088802089e-14,1.95688051184265e-11
"Fpgs",-0.379916446178556,1.18460919703723e-13,2.46991017582262e-11
"Plekhb1",0.718426568221926,1.50876969865824e-13,3.10596476066822e-11
"Gm31356",-0.687567548157673,1.59649871867791e-13,3.24548233273235e-11
"Mup12",5.03213048238174,1.62305817646061e-13,3.25874013873813e-11
"Serpina7",1.87196951472094,1.68730685631762e-13,3.346423341987e-11
"Gm15998",1.59676260658403,1.81625564213898e-13,3.55021684713137e-11
"Uqcrc1",-0.240585836990464,1.83372203873231e-13,3.55021684713137e-11
"Slc25a34",-0.516778519608949,2.47919054486818e-13,4.7434206860225e-11
"Rpl22l1",-0.51721383777219,2.88091530553551e-13,5.39594398060929e-11
"Rsad2",1.12231702620548,2.88659611580279e-13,5.39594398060929e-11
"Mme",0.925769385103408,2.97581933284015e-13,5.49951702386129e-11
"1810055G02Rik",-0.532676354164212,3.87339658461293e-13,7.07787063545618e-11
"Dnajb4",-0.543382662625444,4.47644495296611e-13,8.08893603000975e-11
"Safb",-0.335795040890857,7.54849488908485e-13,1.34902387232073e-10
"Pglyrp2",-0.223837957065943,9.36559769045224e-13,1.65557299173723e-10
"Sgk1",0.619923886640663,9.98897698836859e-13,1.74678207270794e-10
"Decr2",-0.210569690537163,1.10060540711e-12,1.9041644399819e-10
"Gm12250",1.37879129447903,1.11261310406156e-12,1.90467651698454e-10
"Ifit1",1.46950509205743,1.16725484930069e-12,1.97740266814346e-10
"Serpina1d",-0.382884600844348,1.2562855087489e-12,2.10628569368901e-10
"Bcl2l11",0.679243585806859,1.28194104767258e-12,2.12736808758154e-10
"Zfp9",-0.827396577117364,1.48594025101612e-12,2.44099457598739e-10
"Gstm4",-0.395481547157438,1.74403051604833e-12,2.8363168282494e-10
"Hacl1",-0.57069177489814,1.95485404131656e-12,3.14770210632982e-10
"Pex19",-0.223921399174073,2.05412812166024e-12,3.27512604338828e-10
"Gm36375",-0.519493550959587,2.11318169487779e-12,3.33657028192209e-10
"Gm33543",-0.813378289272372,2.60165478810086e-12,4.06833767489272e-10
"Fzd6",0.829266819553501,2.79021739791668e-12,4.32164814688752e-10
"Ddt",-0.25023399608578,3.06867255654674e-12,4.70809639501129e-10
"Slc25a20",-0.240060318737595,3.84589033225491e-12,5.79543335192768e-10
"Zfp763",0.882574276959827,3.84865524201064e-12,5.79543335192768e-10
"Dnajb1",-0.672701742830156,4.33813699473548e-12,6.47257999498927e-10
"Apobec1",0.483195959469989,4.41695601559676e-12,6.53026869833183e-10
"Stat1",0.762848371520351,4.89195775573662e-12,7.16737918752655e-10
