"Gene.Symbol","log2FoldChange","pvalue","padj"
"LOC118568652",-0.778623221225007,0.48467371706131,0.628520034374994
"Gm12992",-0.478509473081928,0.485097963941895,0.628958049127239
"Smyd5",0.184999600125816,0.485114491477542,0.628958049127239
"Fcnaos",-0.490072027817044,0.48512295677942,0.628958049127239
"Mettl24",-1.01614745285793,0.485262889923982,0.62909128725919
"Il1bos",1.08890585830515,0.485374536042511,NA
"Fcho1",-0.462588713569335,0.485592038146337,0.629453321237938
"Prr22",-0.625319670143572,0.485616525199163,0.629453321237938
"Aplf",-0.226097418670858,0.48569266580535,0.629503809654454
"Gm33433",-1.14557444282866,0.485773840844044,NA
"Esyt3",-1.28778063126637,0.485787744749358,NA
"Chrm4",-1.2354988984907,0.485895922173179,NA
"Stmn2",-1.2354988984907,0.485895922173179,NA
"Dpys",-0.155157119976309,0.486048577229511,0.629909914762496
"Dctn6",-0.124636017510817,0.486080422202855,0.629909914762496
"Cog3",0.14378484892405,0.486131504511553,0.62992788615686
"Gm16351",0.9507909483865,0.486201284257449,0.629970081033821
"Ces2g",0.110793747742618,0.486385891796629,0.630161040217492
"C430042M11Rik",-0.480160401504334,0.486427177942276,0.630166297338812
"Aldh2",-0.0814252046453325,0.486670033923749,0.630432667347309
"2610027K06Rik",0.819177624768558,0.48692350691739,0.630712748820835
"Chd9",0.164265570194014,0.487065179913705,0.630840620424641
"Gm36599",-0.289976900655414,0.487096763097422,0.630840620424641
"Gm22504",-1.12044927399634,0.487146473788645,NA
"Prrx2",2.2034323425171,0.487323986923003,NA
"Fam217a",2.2034323425171,0.487323986923003,NA
"AI197445",2.2034323425171,0.487323986923003,NA
"Zfp992",-0.453873176229524,0.48751066908941,0.631328367812443
"Wwc1",0.176359615808349,0.487581878613591,0.631372281157608
"Gm40576",-0.801993481347606,0.487691841449495,0.631466365808582
"Gm41960",1.18446049539841,0.487874419134065,0.631654451023582
"C230035I16Rik",0.927582356489745,0.487960747787067,0.631671153879266
"Nr2c2ap",-0.221227597960066,0.487961954754255,0.631671153879266
"Gm46319",1.64319004464025,0.487966969932974,NA
"Rn7sk",-0.718109124824048,0.488305198385546,0.632067147898763
"Gm12426",-1.69694061853468,0.488319404258881,NA
"Gm15946",-1.69694061853468,0.488319404258881,NA
"Azi2",-0.109525024635763,0.488417933694167,0.632164731888757
"Cd276",-0.254959234062585,0.488490383441139,0.63221016289534
"Gm43915",-1.51307292735895,0.488587563802821,NA
"Gm23851",-1.51307292735895,0.488587563802821,NA
"Gm41738",-1.51307292735895,0.488587563802821,NA
"Sfxn2",-0.103821903817835,0.488603937437525,0.632308780504968
"Tmem39b",-0.310482651240704,0.488656021132669,0.632327839592745
"Lmtk3",0.620387755761329,0.488703094229248,0.632340412476569
"Bnc1",2.20525218891055,0.489092115508134,NA
"Ccl1",-1.70370726516827,0.489217054840027,NA
"Gatd1",0.166973468085146,0.489221071185353,0.632962246576051
"Ppp1r8",-0.127937192589673,0.489322856925626,0.633031196191868
"Alcam",0.170920516335857,0.489349158277934,0.633031196191868
"Iqch",-1.38503410259769,0.489463726835296,NA
"Gm51531",-0.739257533389872,0.489501931445664,0.633153956446872
"Gm46635",-0.368275143350099,0.489570268741577,0.633153956446872
"Fastkd5",-0.227893714571633,0.489584352462345,0.633153956446872
"Gm46652",-0.833683113969807,0.489593674953218,0.633153956446872
"Immp2l",-0.133139929332947,0.48964657028338,0.633173987409227
"P2ry10",0.725661009038413,0.48980880530157,0.633335394342653
"Gm16158",-0.334530663700528,0.489882882372876,0.633382794830864
"Hsf1",-0.146009968376307,0.489969853779299,0.633446858238921
"Gm30298",-1.37330381582078,0.490193045324795,NA
"Olfr20",-1.28131724798299,0.490276374853306,NA
"Snx2",0.109224777561645,0.490511130595782,0.634098205864885
"Zc3h3",0.348610892860314,0.490763567434948,0.634376090566733
"Tmbim4",0.0893997116656135,0.490823960863595,0.634405710563384
"Bbs5",0.199339766695398,0.490978387510375,0.634556857706965
